Study: 1.2.840.113704.1.111.9080.1103724250.1
248.25505916704083 114.31277098015235
247.25268469978633 115.06455183059326
246.50090384934535 115.3151454474069
245.74912299890448 115.81633268103417
245.49852938209085 116.56811353147508
245.2479357652772 117.31989438191599
245.2479357652772 118.0716752323569
245.2479357652772 118.8234560827978
245.74912299890448 119.57523693323871
245.9997166157181 120.32701778367962
246.751497466159 121.32939225093415
247.25268469978633 122.3317667181887
248.0044655502272 123.08354756862961
248.50565278385446 123.83532841907052
249.00684001748172 124.58710926951143
249.25743363429538 125.33889011995234
250.00921448473628 125.8400773535796
250.7609953351772 126.84245182083416
251.5127761856181 127.59423267127508
252.01396341924536 128.34601352171597
252.51515065287262 129.09779437215687
253.0163378864999 129.8495752225978
253.26693150331354 130.85194968985235
253.26693150331354 131.60373054029324
253.0163378864999 132.6061050075478
252.264557036059 133.85907309161598
251.5127761856181 135.11204117568414
250.7609953351772 135.86382202612506
249.75862086792264 136.61560287656596
249.00684001748172 137.36738372700688
248.25505916704083 138.11916457744778
247.5032783165999 138.87094542788867
246.751497466159 139.37213266151596
245.9997166157181 140.12391351195686
245.2479357652772 140.62510074558415
244.4961549148363 141.37688159602504
243.74437406439537 142.12866244646597
243.2431868307681 142.88044329690686
242.74199959714082 143.88281776416142
242.74199959714082 144.6345986146023
242.74199959714082 145.63697308185687
242.74199959714082 146.38875393229776
242.74199959714082 147.14053478273868
242.74199959714082 147.89231563317958
242.74199959714082 148.6440964836205
242.99259321395445 149.3958773340614
243.49378044758174 150.64884541812955
243.74437406439537 151.65121988538414
244.24556129802264 152.40300073582503
244.74674853164993 153.15478158626593
244.74674853164993 153.90656243670685
243.24318683076808 154.65834328714777
243.99496768120898 155.91131137121596
244.2455612980226 156.66309222165685
244.7467485316499 157.41487307209775
245.49852938209082 158.16665392253867
246.50090384934532 158.4172475393523
247.25268469978633 158.91843477297957
248.2550591670408 159.41962200660686
249.0068400174817 159.6702156234205
249.7586208679226 159.92080924023412
250.5104017183635 160.42199647386138
251.7633698024317 160.92318370748868
253.01633788649988 161.42437094111594
253.7681187369408 161.9255581747432
255.02108682100896 162.4267454083705
255.77286767144986 162.67733902518412
256.52464852189075 162.67733902518412
257.2764293723318 162.67733902518412
258.02821022277254 162.67733902518412
258.77999107321347 162.67733902518412
260.03295915728177 162.4267454083705
261.0353336245363 162.4267454083705
261.7871144749772 162.17615179155683
263.04008255904535 161.9255581747432
264.04245702629987 161.67496455792957
265.0448314935545 161.42437094111594
266.29779957762264 161.1737773243023
267.5507676616907 160.92318370748868
268.803735745759 160.67259009067502
269.80611021301354 160.17140285704775
271.05907829708167 159.6702156234205
272.0614527643363 159.41962200660686
273.56501446521804 158.91843477297957
274.5673889324727 158.66784115616593
275.8203570165408 158.16665392253867
276.82273148379534 157.6654666889114
277.8251059510498 157.41487307209775
278.57688680149073 157.41487307209775
279.5792612687453 157.91606030572504
280.33104211918624 157.91606030572504
281.5840102032545 158.16665392253867
282.3357910536954 158.16665392253867
283.0875719041362 158.16665392253867
283.83935275457713 158.16665392253867
284.59113360501806 158.16665392253867
285.342914455459 158.16665392253867
286.3452889227135 158.16665392253867
287.09706977315443 158.16665392253867
287.84885062359524 158.16665392253867
288.60063147403616 158.16665392253867
289.3524123244771 157.91606030572504
290.3547867917317 157.6654666889114
291.35716125898625 157.41487307209775
292.35953572624067 157.16427945528412
293.1113165766816 156.91368583847049
294.3642846607499 156.41249860484322
295.1160655111908 156.16190498802956
296.61962721207266 155.15953052077504
298.1231889129544 154.4077496703341
298.8749697633953 154.1571560535205
299.37615699702246 153.4053752030796
300.1279378474634 153.15478158626593
300.8797186979045 152.1524071190114
302.13268678197255 151.15003265175687
302.8844676324135 150.39825180131595
303.3856548660406 149.3958773340614
303.88684209966806 148.39350286680684
304.13743571648155 147.64172201636595
304.638622950109 146.13816031548413
304.88921656692247 144.88519223141594
304.88921656692247 144.13341138097505
304.88921656692247 143.38163053053415
304.638622950109 142.3792560632796
304.638622950109 141.37688159602504
304.638622950109 140.37450712877052
304.638622950109 139.37213266151596
304.638622950109 138.3697581942614
304.3880293332954 137.36738372700688
304.3880293332954 136.36500925975233
304.1374357164817 135.61322840931143
304.1374357164817 134.61085394205688
303.88684209966806 133.85907309161598
303.63624848285446 133.10729224117506
303.3856548660408 132.35551139073414
302.88446763241353 131.60373054029324
302.38328039878627 130.85194968985235
301.63149954834535 129.8495752225978
301.1303123147181 129.09779437215687
300.12793784746356 128.34601352171597
299.6267506138363 127.59423267127507
298.6243761465817 126.59185820402053
297.8725952961408 125.8400773535796
296.87022082888626 124.83770288632508
295.86784636163173 124.3365156526978
295.1160655111908 123.58473480225689
294.1136910439363 122.83295395181598
293.1113165766817 122.08117310137507
292.3595357262408 121.5799858677478
291.6077548757999 120.82820501730689
290.855974025359 120.32701778367962
290.10419317491807 119.82583055005234
289.3524123244772 119.32464331642507
288.6006314740363 119.07404969961144
287.84885062359535 118.32226884917053
287.09706977315443 117.82108161554325
286.0946953058999 117.31989438191599
285.342914455459 116.81870714828871
284.5911336050181 116.56811353147508
283.8393527545772 115.81633268103417
282.586384670509 115.3151454474069
281.3334165864408 114.81395821377963
280.33104211918624 114.31277098015235
279.3286676519317 113.81158374652507
278.57688680149084 113.56099012971144
277.8251059510499 113.31039651289781
276.82273148379534 112.80920927927053
276.07095063335447 112.5586156624569
275.3191697829136 112.30802204564327
274.5673889324727 112.05742842882962
273.5650144652181 111.80683481201599
272.81323361477723 111.55624119520235
272.0614527643363 111.55624119520235
271.3096719138954 111.55624119520235
270.55789106345446 111.55624119520235
269.80611021301354 111.55624119520235
269.0543293625727 111.55624119520235
268.30254851213175 111.55624119520235
267.5507676616908 111.55624119520235
266.79898681124996 111.55624119520235
266.04720596080904 111.55624119520235
265.0448314935545 111.55624119520235
264.0424570262999 111.55624119520235
263.29067617585906 111.55624119520235
262.53889532541814 111.55624119520235
261.7871144749772 111.55624119520235
260.7847400077227 111.55624119520235
260.03295915728177 111.55624119520235
259.28117830684084 111.55624119520235
258.5293974563999 111.55624119520235
257.777616605959 111.55624119520235
257.0258357555181 111.55624119520235
256.27405490507726 111.55624119520235
255.5222740546363 111.55624119520235
254.7704932041954 111.55624119520235
254.0187123537545 112.05742842882962
nb_points_on_contour: 276
198.88811665475455 224.5739623781522
198.1363358043136 224.5739623781522
197.13396133705908 224.5739623781522
196.13158686980452 224.5739623781522
195.37980601936366 224.82455599496586
193.8762443184818 224.82455599496586
192.87386985122725 224.82455599496586
191.8714953839727 224.82455599496586
191.11971453353178 224.82455599496586
190.36793368309088 225.0751496117795
189.61615283265002 225.0751496117795
188.61377836539543 225.3257432285931
187.86199751495454 225.3257432285931
187.11021666451362 225.3257432285931
186.3584358140727 225.3257432285931
185.6066549636318 225.3257432285931
184.85487411319093 225.3257432285931
184.10309326275 225.3257432285931
183.10071879549545 225.3257432285931
182.34893794505453 225.3257432285931
181.34656347780003 225.3257432285931
180.5947826273591 225.3257432285931
179.8430017769182 225.3257432285931
179.09122092647726 225.3257432285931
178.33944007603637 225.3257432285931
177.58765922559544 225.3257432285931
176.83587837515452 225.3257432285931
176.08409752471366 225.3257432285931
175.33231667427276 225.3257432285931
174.58053582383184 225.3257432285931
173.82875497339091 225.5763368454068
173.07697412295 226.07752407903402
172.57578688932273 227.07989854628858
171.82400603888186 227.8316793967295
171.07222518844094 228.58346024717042
170.32044433800002 229.08464748079768
169.5686634875591 229.58583471442495
168.8168826371182 229.8364283312386
168.06510178667727 230.3376155648658
167.3133209362364 230.83880279849313
166.56154008579549 231.3399900321204
165.8097592353546 231.59058364893406
164.8073847681 232.09177088256132
164.05560391765908 232.59295811618858
163.3038230672182 232.8435517330022
162.5520422167773 233.09414534981585
161.80026136633637 233.09414534981585
160.79788689908185 233.34473896662945
160.04610604864092 233.34473896662945
159.2943251982 233.34473896662945
158.5425443477591 233.34473896662945
157.7907634973182 233.34473896662945
157.0389826468773 233.34473896662945
156.03660817962276 233.09414534981585
155.28482732918184 232.59295811618858
154.5330464787409 231.84117726574766
154.03185924511368 231.0893964153068
153.78126562830005 230.0870219480522
153.78126562830005 229.3352410976113
153.5306720114864 228.3328666303567
153.5306720114864 227.5810857799159
153.5306720114864 226.82930492947497
153.5306720114864 226.07752407903402
153.28007839467278 225.3257432285931
152.52829754423186 224.82455599496586
152.0271103106046 224.07277514452497
151.27532946016368 223.82218152771134
150.52354860972275 223.32099429408407
149.77176775928183 222.81980706045675
149.01998690884096 222.06802621001586
148.26820605840004 221.81743259320223
147.51642520795912 221.81743259320223
146.5140507407046 222.3186198268295
145.76226989026367 221.81743259320223
144.75989542300914 221.31624535957496
144.00811457256822 220.8150581259477
143.0057401053137 220.31387089232044
142.00336563805917 219.56209004187951
141.00099117080458 218.8103091914386
139.99861670355006 218.0585283409977
139.4974294699228 217.3067474905568
138.49505500266824 216.55496664011588
137.49268053541368 215.80318578967496
136.49030606815916 215.3019985560477
135.9891188345319 214.55021770560677
135.23733798409097 213.79843685516587
134.48555713365005 213.2972496215386
133.98436990002278 212.54546877109772
133.48318266639552 211.7936879206568
132.7314018159546 210.79131345340224
132.23021458232733 210.03953260296134
131.2278401150728 209.28775175252042
130.47605926463189 208.5359709020795
129.72427841419096 207.7841900516386
128.97249756375007 207.28300281801134
128.22071671330917 207.0324092011977
127.46893586286825 206.78181558438408
126.71715501242734 206.78181558438408
125.96537416198645 206.53122196757045
125.21359331154552 206.28062835075679
124.46181246110461 206.28062835075679
123.71003161066372 206.03003473394318
122.70765714340916 205.77944111712952
121.95587629296826 205.52884750031586
121.20409544252736 205.27825388350226
120.45231459208644 205.27825388350226
119.70053374164553 205.27825388350226
118.94875289120463 205.27825388350226
118.19697204076371 205.27825388350226
117.19459757350917 205.27825388350226
116.19222310625463 205.27825388350226
115.44044225581372 205.77944111712952
114.43806778855917 206.28062835075679
113.68628693811827 207.0324092011977
113.43569332130463 207.7841900516386
113.185099704491 208.5359709020795
112.93450608767736 209.53834536933408
112.68391247086372 210.29012621977498
112.68391247086372 211.2925006870295
112.43331885405009 212.29487515428406
112.43331885405009 213.04665600472498
112.43331885405009 213.79843685516587
112.43331885405009 214.80081132242043
112.43331885405009 215.55259217286132
112.43331885405009 216.30437302330222
112.68391247086372 217.05615387374314
112.93450608767736 217.80793472418407
113.43569332130463 219.06090280825225
114.18747417174554 220.06327727550678
114.43806778855917 221.06565174276133
114.93925502218644 221.81743259320223
115.44044225581372 222.56921344364315
115.69103587262735 223.32099429408407
116.44281672306826 224.07277514452497
116.94400395669554 224.82455599496586
117.69578480713645 225.5763368454068
118.19697204076371 226.32811769584765
118.69815927439099 227.33049216310224
119.19934650801825 228.08227301354316
119.95112735845916 228.83405386398402
120.2017209752728 229.58583471442495
120.45231459208644 230.33761556486587
121.20409544252736 231.3399900321204
121.45468905934099 232.09177088256132
121.95587629296826 232.8435517330022
122.70765714340916 233.5953325834431
123.20884437703644 234.34711343388403
123.71003161066372 235.34948790113856
124.21121884429098 236.35186236839314
124.71240607791826 237.10364321883407
124.71240607791826 237.85542406927493
124.71240607791826 238.60720491971585
124.71240607791826 239.35898577015672
124.71240607791826 240.11076662059764
124.71240607791826 241.11314108785223
125.21359331154552 241.8649219382931
125.7147805451728 242.61670278873402
125.96537416198645 243.36848363917494
125.96537416198645 244.12026448961586
125.7147805451728 244.62145172324307
125.7147805451728 245.6238261904976
125.7147805451728 246.37560704093858
126.21596777880005 247.3779815081931
126.71715501242733 248.12976235863403
126.96774862924096 248.88154320907495
127.97012309649553 249.63332405951581
128.4713103301228 250.38510490995674
129.2230911805637 250.88629214358394
129.97487203100462 251.38747937721132
130.72665288144555 252.1392602276522
131.4784337318864 252.38985384446585
132.23021458232733 253.64282192853398
133.23258904958186 254.1440091621613
133.73377628320912 254.89579001260222
133.98436990002278 255.8981644798567
134.7361507504637 256.399351713484
134.98674436727734 257.15113256392493
135.73852521771823 258.4041006479931
136.2397124513455 259.1558814984339
136.99149330178642 259.6570687320613
137.74327415222734 260.65944319931583
138.74564861948187 261.41122404975675
139.4974294699228 261.91241128338396
140.24921032036372 262.66419213382494
141.00099117080458 262.9147857506385
142.25395925487277 263.4159729842658
143.2563337221273 263.91716021789307
144.00811457256822 264.668941068334
145.01048903982274 264.9195346851476
146.01286350707733 265.1701283019613
146.76464435751825 265.4207219187749
147.51642520795912 265.9219091524021
148.26820605840004 265.9219091524021
149.01998690884096 266.17250276921584
150.0223613760955 266.42309638602944
150.7741422265364 266.42309638602944
151.52592307697734 266.42309638602944
152.52829754423186 266.9242836196567
153.5306720114864 266.9242836196567
154.2824528619273 266.9242836196567
155.5354209459955 266.9242836196567
156.28720179643642 266.9242836196567
157.0389826468773 266.9242836196567
158.04135711413187 266.9242836196567
159.0437315813864 266.9242836196567
160.04610604864092 266.9242836196567
160.79788689908185 266.9242836196567
161.54966774952277 266.9242836196567
162.5520422167773 266.9242836196567
163.3038230672182 266.6736900028431
164.05560391765908 266.42309638602944
164.8073847681 266.42309638602944
166.06035285216822 265.6713155355886
166.8121337026091 265.4207219187749
167.81450816986364 265.1701283019613
168.56628902030454 264.668941068334
169.5686634875591 264.4183474515204
170.32044433800002 263.91716021789307
171.07222518844094 263.66656660107947
172.07459965569544 263.1653793674522
173.07697412295 262.66419213382494
173.82875497339091 262.16300490019756
174.83112944064547 261.66181766657036
175.83350390790002 261.1606304329431
176.58528475834095 260.65944319931583
177.3370656087818 260.15825596568857
178.0888464592227 259.6570687320613
178.84062730966363 259.1558814984339
179.8430017769182 258.4041006479931
180.5947826273591 257.90291341436586
181.5971570946136 257.15113256392493
182.59953156186816 256.399351713484
183.35131241230908 255.8981644798567
184.10309326275 255.39697724622948
185.10546773000456 254.64519639578856
186.10784219725912 254.1440091621613
186.85962304769998 253.64282192853398
187.6114038981409 253.39222831172037
188.3631847485818 252.89104107809305
189.61615283265002 252.38985384446585
190.61852729990457 251.88866661083858
191.37030815034544 251.38747937721132
192.12208900078633 250.63569852677034
192.62327623441362 249.88391767632947
193.37505708485452 249.3827304427022
194.12683793529547 248.6309495922613
194.87861878573636 247.6285751250067
195.37980601936366 246.87679427456584
195.63039963617723 246.12501342412492
195.8809932529909 245.37323257368405
196.38218048661815 244.62145172324307
196.63277410343179 243.8696708728022
197.13396133705908 242.86729640554768
197.3845549538727 242.11551555510675
197.63514857068634 241.36373470466583
197.63514857068634 240.61195385422496
197.88574218749997 239.60957938697032
198.1363358043136 238.85779853652946
198.38692942112726 238.1060176860886
198.6375230379409 237.35423683564767
198.88811665475455 236.6024559852067
198.88811665475455 235.85067513476582
198.88811665475455 235.09889428432496
198.88811665475455 234.34711343388403
198.88811665475455 233.34473896662945
198.88811665475455 232.59295811618858
198.88811665475455 231.84117726574766
198.88811665475455 231.0893964153068
198.88811665475455 230.3376155648658
198.88811665475455 229.58583471442495
198.88811665475455 228.58346024717042
198.88811665475455 227.8316793967295
198.88811665475455 227.07989854628858
198.88811665475455 226.32811769584762
198.88811665475455 225.5763368454068
198.88811665475455 224.82455599496586
nb_points_on_contour: 180
177.83825284240905 143.1310369137205
178.59003369285 141.8780688296523
178.84062730966363 140.87569436239778
178.84062730966363 139.87331989514323
178.84062730966363 139.12153904470233
178.59003369285 138.3697581942614
178.0888464592227 137.6179773438205
177.58765922559542 136.36500925975233
177.58765922559542 135.61322840931143
177.58765922559542 134.8614475588705
177.58765922559542 134.1096667084296
177.58765922559542 133.3578858579887
177.58765922559542 132.6061050075478
177.58765922559542 131.85432415710687
177.58765922559542 131.10254330666598
177.58765922559542 130.10016883941142
177.58765922559542 129.09779437215687
177.58765922559542 128.34601352171597
177.58765922559542 127.59423267127508
177.58765922559542 126.84245182083416
177.83825284240905 125.8400773535796
178.0888464592227 125.08829650313871
178.84062730966363 124.58710926951143
179.8430017769182 123.83532841907052
180.5947826273591 123.08354756862961
181.34656347780003 122.58236033500233
182.3489379450545 122.08117310137507
183.10071879549542 121.5799858677478
183.35131241230908 120.82820501730689
183.60190602912272 120.076424166866
183.60190602912272 119.32464331642507
183.10071879549542 118.57286246598419
182.09834432824087 118.0716752323569
181.09596986098632 117.31989438191599
180.09359539373185 117.06930076510237
179.34181454329092 116.81870714828872
178.59003369285 116.81870714828872
177.83825284240905 116.81870714828872
177.08647199196815 116.81870714828872
176.33469114152723 116.81870714828872
175.5829102910864 116.81870714828872
174.58053582383184 116.81870714828872
173.82875497339091 116.81870714828872
172.57578688932273 117.06930076510237
171.82400603888186 116.56811353147508
170.8216315716273 116.31751991466146
169.81925710437275 115.81633268103417
169.06747625393183 115.56573906422054
168.3156954034909 115.56573906422054
167.3133209362364 115.56573906422054
166.31094646898185 115.3151454474069
165.3085720017273 115.06455183059326
164.55679115128638 115.06455183059326
163.3038230672182 114.563364596966
162.5520422167773 114.563364596966
161.80026136633637 114.31277098015235
161.0484805158955 114.31277098015235
159.79551243182732 114.31277098015235
159.0437315813864 114.31277098015235
158.04135711413187 114.31277098015235
157.28957626369095 114.31277098015235
156.03660817962276 114.31277098015235
155.03423371236823 114.563364596966
153.78126562830005 114.81395821377964
152.52829754423186 115.06455183059326
151.77651669379094 115.06455183059326
150.52354860972275 115.56573906422054
149.2705805256546 116.06692629784781
148.01761244158638 116.31751991466146
147.2658315911455 116.81870714828872
146.5140507407046 117.06930076510237
145.51167627345006 117.31989438191599
144.75989542300914 117.57048799872963
143.50692733894095 117.82108161554325
142.50455287168643 118.32226884917054
141.7527720212455 118.57286246598419
141.00099117080458 118.8234560827978
140.24921032036372 119.07404969961145
139.4974294699228 119.57523693323871
138.74564861948187 119.82583055005236
137.74327415222734 120.076424166866
136.99149330178642 120.32701778367962
136.2397124513455 120.57761140049327
135.73852521771823 121.32939225093415
134.23496351683644 121.5799858677478
133.48318266639552 121.83057948456144
132.7314018159546 122.08117310137507
131.9796209655137 122.08117310137507
131.2278401150728 122.3317667181887
130.47605926463189 122.58236033500233
129.72427841419096 122.83295395181598
128.97249756375007 123.33414118544326
128.4713103301228 124.08592203588415
127.97012309649553 124.83770288632508
127.7195294796819 125.58948373676597
127.46893586286825 126.3412645872069
127.46893586286825 127.09304543764779
127.46893586286825 127.8448262880887
127.46893586286825 128.5966071385296
127.46893586286825 129.34838798897053
127.7195294796819 130.10016883941142
127.7195294796819 131.10254330666598
127.7195294796819 131.85432415710687
127.7195294796819 132.6061050075478
128.22071671330917 133.3578858579887
128.4713103301228 134.1096667084296
128.72190394693644 135.11204117568414
128.97249756375007 135.86382202612506
129.2230911805637 136.61560287656596
129.47368479737736 137.36738372700688
129.72427841419096 138.11916457744778
129.97487203100462 138.87094542788867
130.47605926463189 139.6227262783296
131.2278401150728 140.62510074558415
131.4784337318864 141.37688159602504
132.23021458232733 142.3792560632796
132.7314018159546 143.1310369137205
132.98199543276826 143.88281776416142
133.73377628320915 144.88519223141594
133.98436990002278 145.63697308185687
134.7361507504637 146.13816031548413
135.23733798409097 146.88994116592505
135.73852521771823 147.64172201636595
136.49030606815916 148.39350286680684
137.49268053541368 149.14528371724776
137.99386776904095 149.8970645676887
138.74564861948187 150.39825180131595
139.4974294699228 150.8994390349432
140.49980393717732 151.65121988538414
141.25158478761824 152.1524071190114
142.00336563805917 152.90418796945232
142.75514648850003 153.4053752030796
143.75752095575461 154.1571560535205
144.5093018061955 154.65834328714777
145.2610826566364 155.15953052077504
146.01286350707733 155.91131137121596
146.76464435751825 156.16190498802956
147.51642520795912 156.41249860484322
148.26820605840004 156.66309222165685
149.01998690884096 156.66309222165685
149.77176775928186 157.16427945528412
151.02473584335004 157.16427945528412
152.0271103106046 157.16427945528412
152.7788911610455 157.16427945528412
153.53067201148642 157.16427945528412
154.2824528619273 157.16427945528412
155.03423371236823 157.16427945528412
155.78601456280913 157.16427945528412
156.53779541325005 157.16427945528412
157.28957626369095 157.16427945528412
158.04135711413187 157.16427945528412
158.79313796457276 157.16427945528412
159.54491881501366 157.16427945528412
160.5472932822682 157.16427945528412
161.29907413270914 157.16427945528412
162.30144859996366 157.16427945528412
163.30382306721822 156.91368583847049
164.30619753447274 156.66309222165685
165.05797838491367 156.41249860484322
165.8097592353546 155.91131137121596
166.81213370260912 155.6607177544023
167.81450816986367 155.15953052077504
168.56628902030457 154.65834328714777
169.3180698707455 154.1571560535205
170.32044433800002 153.90656243670685
171.32281880525457 153.4053752030796
172.07459965569547 152.90418796945232
172.8263805061364 152.65359435263866
173.82875497339094 151.90181350219777
174.58053582383184 151.40062626857048
175.0817230574591 150.64884541812958
175.83350390790002 149.8970645676887
176.3346911415273 149.14528371724776
176.58528475834095 148.39350286680684
176.83587837515455 147.64172201636595
177.33706560878184 146.88994116592505
177.33706560878184 145.8875666986705
177.33706560878184 145.1357858482296
177.33706560878184 144.38400499778868
177.33706560878184 143.63222414734778
slice_number: 11
nb_points_on_contour: 269
134.23496351683642 202.52172409855228
133.98436990002278 201.26875601448404
133.48318266639552 200.2663815472295
133.48318266639552 199.264007079975
132.9819954327683 198.51222622953406
132.7314018159546 197.50985176227954
132.48080819914102 196.75807091183862
132.48080819914102 196.0062900613977
132.23021458232733 195.00391559414317
131.9796209655137 194.25213474370224
131.72902734870007 193.50035389326132
131.47843373188638 192.2473858091932
130.97724649825912 190.994417725125
130.47605926463186 189.99204325787042
129.9748720310046 189.24026240742955
129.47368479737733 188.48848155698863
129.2230911805637 187.4861070897341
128.72190394693644 186.73432623929318
127.97012309649548 185.73195177203866
127.46893586286825 184.72957730478407
126.96774862924096 183.72720283752955
125.7147805451728 182.72482837027502
124.96299969473188 181.9730475198341
124.21121884429095 181.47186028620683
123.45943799385006 180.7200794357659
122.70765714340914 180.46948581895228
121.70528267615458 179.968298585325
120.70290820890008 179.21651773488406
119.70053374164553 178.7153305012568
118.69815927439097 178.4647368844432
117.94637842395005 177.9635496508159
116.94400395669552 177.9635496508159
116.19222310625463 177.46236241718864
115.18984863900008 177.211768800375
114.18747417174552 176.96117518356135
113.18509970449097 176.96117518356135
112.43331885405007 176.71058156674775
111.68153800360918 176.4599879499341
110.67916353635462 176.4599879499341
109.92738268591373 176.4599879499341
108.92500821865917 176.71058156674775
107.92263375140462 177.46236241718864
107.1708529009637 177.71295603400227
106.4190720505228 178.4647368844432
105.6672912000819 179.21651773488406
104.66491673282738 180.46948581895228
103.91313588238646 181.47186028620683
103.16135503194553 182.72482837027502
102.9107614151319 183.47660922071594
102.66016779831827 184.2283900711568
101.90838694787737 185.481358155225
101.90838694787737 186.23313900566592
101.90838694787737 186.9849198561068
101.65779333106374 187.7367007065477
101.40719971425008 188.9896687906159
101.15660609743642 189.99204325787042
100.90601248062279 191.49560495875227
100.90601248062279 192.2473858091932
100.90601248062279 192.9991666596341
100.90601248062279 194.5027283605159
100.90601248062279 195.7556964445841
100.90601248062279 196.50747729502496
100.90601248062279 197.25925814546588
101.15660609743642 198.2616326127204
101.15660609743642 199.01341346316133
101.40719971425008 200.2663815472295
101.90838694787737 201.76994324811133
102.40957418150461 203.02291133217955
102.66016779831827 203.77469218262047
102.9107614151319 204.52647303306134
103.41194864875916 205.27825388350226
103.66254226557282 206.0300347339432
104.16372949920009 206.78181558438408
104.66491673282738 208.03478366845223
104.91551034964101 208.78656451889316
105.6672912000819 210.03953260296134
106.4190720505228 210.79131345340227
106.92025928415009 211.54309430384313
107.67204013459099 212.79606238791132
108.17322736821825 213.54784323835224
108.92500821865917 214.80081132242043
109.92738268591373 216.30437302330222
110.17797630272736 217.0561538737431
110.67916353635462 217.80793472418407
111.43094438679555 218.81030919143862
111.93213162042281 219.81268365869317
112.6839124708637 220.8150581259477
113.4356933213046 221.56683897638857
113.93688055493192 222.81980706045675
114.43806778855915 223.57158791089768
114.93925502218644 224.5739623781522
115.18984863900008 225.3257432285931
115.69103587262734 226.07752407903402
116.19222310625463 226.82930492947497
116.44281672306826 228.08227301354316
116.94400395669552 228.83405386398402
117.69578480713642 230.0870219480522
118.19697204076368 230.83880279849313
118.69815927439097 232.09177088256132
119.4499401248319 232.84355173300222
119.95112735845916 233.8459262002568
120.45231459208642 234.59770705069772
121.20409544252738 236.10126875157948
121.95587629296824 237.10364321883407
122.4570635265955 237.85542406927493
122.9582507602228 238.60720491971583
123.45943799385006 239.60957938697035
124.21121884429095 240.11076662059764
124.46181246110459 241.1131410878522
125.21359331154551 242.11551555510678
125.96537416198646 243.36848363917494
126.21596777880004 244.37085810642947
126.71715501242733 245.12263895687042
127.21834224605462 246.12501342412494
127.97012309649548 247.6285751250067
128.72190394693644 248.38035597544769
129.47368479737733 249.6333240595158
129.9748720310046 250.38510490995674
130.72665288144555 251.13688576039766
130.97724649825912 251.88866661083858
131.72902734870007 252.1392602276522
132.7314018159546 253.39222831172034
133.7337762832091 254.6451963957886
134.9867443672773 256.14875809667035
135.9891188345319 256.6499453302976
137.24208691860005 258.1535070311795
138.24446138585463 258.9052878816203
139.24683585310913 259.6570687320613
139.7480230867364 260.40884958250217
141.00099117080455 261.1606304329431
141.7527720212455 261.9124112833839
143.00574010531372 262.66419213382494
143.50692733894098 263.4159729842658
144.50930180619548 263.91716021789307
145.26108265663638 264.4183474515204
146.2634571238909 264.9195346851476
147.26583159114548 265.67131553558863
148.26820605840007 266.17250276921584
149.01998690884096 266.67369000284316
149.77176775928186 267.1748772364703
150.52354860972272 267.42547085328397
151.5259230769773 267.9266580869113
152.52829754423183 268.4278453205385
153.78126562830005 268.9290325541658
154.78364009555457 269.430219787793
156.03660817962276 269.93140702142034
156.78838903006366 269.93140702142034
157.54016988050455 270.18200063823394
158.54254434775908 270.43259425504755
159.79551243182735 270.68318787186126
160.79788689908185 270.93378148867487
161.80026136633637 271.18437510548847
163.05322945040453 271.18437510548847
163.80501030084542 271.18437510548847
164.55679115128638 271.18437510548847
165.30857200172733 271.18437510548847
166.06035285216822 271.18437510548847
166.8121337026091 271.18437510548847
168.06510178667725 271.18437510548847
168.8168826371182 271.18437510548847
169.5686634875591 271.18437510548847
170.57103795481368 270.93378148867487
171.5734124220682 270.18200063823394
172.32519327250907 269.68081340460674
173.07697412294996 269.1796261709795
173.82875497339091 268.9290325541658
174.83112944064544 268.17725170372483
176.58528475834098 267.1748772364703
177.33706560878178 266.67369000284316
178.59003369285 265.67131553558863
179.59240816010453 265.4207219187749
180.5947826273591 264.668941068334
181.59715709461364 263.66656660107947
182.34893794505453 262.66419213382494
182.59953156186816 261.9124112833839
183.35131241230908 260.9100368161294
184.10309326274998 259.6570687320613
184.85487411319093 258.9052878816203
185.3560613468182 258.1535070311795
186.1078421972591 257.4017261807386
186.85962304769998 256.6499453302976
187.86199751495457 255.64757086304311
188.3631847485818 254.89579001260222
189.11496559902272 254.39460277897487
189.86674644946365 253.642821928534
191.11971453353172 252.64044746127948
191.8714953839727 251.63807299402495
192.62327623441362 250.88629214358397
193.1244634680409 250.13451129314308
193.8762443184818 249.3827304427022
194.8786187857364 248.12976235863403
195.37980601936366 247.3779815081931
196.38218048661818 246.37560704093858
197.38455495387265 244.87204534005667
198.13633580431363 243.61907725598854
198.6375230379409 242.36610917192044
199.13871027156821 240.86254747103857
199.13871027156821 239.60957938697035
199.13871027156821 238.85779853652946
199.13871027156821 238.1060176860886
199.13871027156821 237.10364321883407
199.13871027156821 236.10126875157948
199.13871027156821 234.84830066751132
199.13871027156821 234.09651981707043
199.13871027156821 233.09414534981585
198.6375230379409 231.84117726574766
198.38692942112723 230.58820918167953
197.6351485706863 229.8364283312386
197.38455495387265 228.58346024717042
197.13396133705905 227.8316793967295
196.38218048661818 227.33049216310218
195.6303996361772 226.5787113126613
194.62802516892273 226.07752407903402
193.62565070166815 225.5763368454068
192.62327623441362 225.0751496117795
191.62090176715904 225.0751496117795
190.86912091671812 225.0751496117795
190.1173400662773 224.82455599496586
189.36555921583638 224.82455599496586
188.1125911317682 224.82455599496586
187.11021666451362 224.82455599496586
